tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3617,2013-06-01 18:16:51,2013-06-01 19:17:08,238,Bank St & Washington St,40.7361967,-74.00859207,238,Bank St & Washington St,40.7361967,-74.00859207,19516,Customer,0,0
1712,2013-06-01 18:16:52,2013-06-01 18:45:24,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,233,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,17997,Customer,0,0
1924,2013-06-01 18:17:01,2013-06-01 18:49:05,530,11 Ave & W 59 St,40.771522,-73.990541,426,West St & Chambers St,40.71754834,-74.01322069,18689,Subscriber,1976,1
612,2013-06-01 18:17:02,2013-06-01 18:27:14,388,W 26 St & 10 Ave,40.749717753,-74.002950346,505,6 Ave & W 33 St,40.74901271,-73.98848395,15318,Customer,0,0
1720,2013-06-01 18:17:12,2013-06-01 18:45:52,465,Broadway & W 41 St,40.75513557,-73.98658032,463,9 Ave & W 16 St,40.74206539,-74.00443172,19805,Customer,0,0
1393,2013-06-01 18:17:13,2013-06-01 18:40:26,497,E 17 St & Broadway,40.73704984,-73.99009296,360,William St & Pine St,40.70717936,-74.00887308,19344,Subscriber,1988,1
1710,2013-06-01 18:17:22,2013-06-01 18:45:52,164,E 47 St & 2 Ave,40.75323098,-73.97032517,411,E 6 St & Avenue D,40.72228087,-73.97668709,16452,Subscriber,1985,2
2532,2013-06-01 18:17:27,2013-06-01 18:59:39,444,Broadway & W 24 St,40.7423543,-73.98915076,447,8 Ave & W 52 St,40.76370739,-73.9851615,14890,Customer,0,0
601,2013-06-01 18:17:34,2013-06-01 18:27:35,423,W 54 St & 9 Ave,40.76584941,-73.98690506,448,W 37 St & 10 Ave,40.75660359,-73.9979009,19778,Subscriber,1989,2
708,2013-06-01 18:17:36,2013-06-01 18:29:24,325,E 19 St & 3 Ave,40.73624527,-73.98473765,285,Broadway & E 14 St,40.73454567,-73.99074142,16631,Subscriber,1975,1
303,2013-06-01 18:17:42,2013-06-01 18:22:45,493,W 45 St & 6 Ave (1),40.7568001,-73.98291153,359,E 47 St & Park Ave,40.75510267,-73.97498696,15179,Subscriber,1978,1
674,2013-06-01 18:17:53,2013-06-01 18:29:07,439,E 4 St & 2 Ave,40.7262807,-73.98978041,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,19235,Subscriber,1976,1
1270,2013-06-01 18:18:01,2013-06-01 18:39:11,426,West St & Chambers St,40.71754834,-74.01322069,514,12 Ave & W 40 St,40.76087502,-74.00277668,16330,Subscriber,1966,2
2498,2013-06-01 18:18:10,2013-06-01 18:59:48,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,411,E 6 St & Avenue D,40.72228087,-73.97668709,15513,Subscriber,1982,1
298,2013-06-01 18:18:11,2013-06-01 18:23:09,442,W 27 St & 7 Ave,40.746647,-73.993915,509,9 Ave & W 22 St,40.7454973,-74.00197139,15048,Subscriber,1981,1
271,2013-06-01 18:18:11,2013-06-01 18:22:42,276,Duane St & Greenwich St,40.71748752,-74.0104554,328,Watts St & Greenwich St,40.72405549,-74.00965965,17452,Subscriber,1983,1
1237,2013-06-01 18:18:18,2013-06-01 18:38:55,532,S 5 Pl & S 5 St,40.710451,-73.960876,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,19613,Customer,0,0
1232,2013-06-01 18:18:20,2013-06-01 18:38:52,532,S 5 Pl & S 5 St,40.710451,-73.960876,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,17220,Customer,0,0
211,2013-06-01 18:18:20,2013-06-01 18:21:51,368,Carmine St & 6 Ave,40.73038599,-74.00214988,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19526,Subscriber,1973,1
1001,2013-06-01 18:18:28,2013-06-01 18:35:09,427,Bus Slip & State St,40.701907,-74.013942,415,Pearl St & Hanover Square,40.7047177,-74.00926027,19140,Customer,0,0
940,2013-06-01 18:18:33,2013-06-01 18:34:13,519,Pershing Square North,40.751873,-73.977706,485,W 37 St & 5 Ave,40.75038009,-73.98338988,20103,Subscriber,1973,1
1719,2013-06-01 18:18:42,2013-06-01 18:47:21,337,Old Slip & Front St,40.7037992,-74.00838676,501,FDR Drive & E 35 St,40.744219,-73.97121214,16896,Customer,0,0
1303,2013-06-01 18:18:42,2013-06-01 18:40:25,432,E 7 St & Avenue A,40.72621788,-73.98379855,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,16097,Customer,0,0
522,2013-06-01 18:18:57,2013-06-01 18:27:39,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,511,E 14 St & Avenue B,40.72938685,-73.97772429,14800,Subscriber,1982,1
124,2013-06-01 18:18:57,2013-06-01 18:21:01,127,Barrow St & Hudson St,40.73172428,-74.00674436,127,Barrow St & Hudson St,40.73172428,-74.00674436,18909,Customer,0,0
282,2013-06-01 18:19:10,2013-06-01 18:23:52,147,Greenwich St & Warren St,40.71542197,-74.01121978,224,Spruce St & Nassau St,40.71146364,-74.00552427,18805,Subscriber,1976,1
989,2013-06-01 18:19:10,2013-06-01 18:35:39,444,Broadway & W 24 St,40.7423543,-73.98915076,401,Allen St & Rivington St,40.72019576,-73.98997825,19816,Subscriber,1988,1
542,2013-06-01 18:19:14,2013-06-01 18:28:16,265,Stanton St & Chrystie St,40.72229346,-73.99147535,454,E 51 St & 1 Ave,40.75455731,-73.96592976,16476,Subscriber,1972,2
6751,2013-06-01 18:19:14,2013-06-01 20:11:45,468,Broadway & W 56 St,40.7652654,-73.98192338,468,Broadway & W 56 St,40.7652654,-73.98192338,17607,Customer,0,0
1165,2013-06-01 18:19:26,2013-06-01 18:38:51,444,Broadway & W 24 St,40.7423543,-73.98915076,251,Mott St & Prince St,40.72317958,-73.99480012,18747,Customer,0,0
2417,2013-06-01 18:19:30,2013-06-01 18:59:47,223,W 13 St & 7 Ave,40.73781509,-73.99994661,332,Cherry St,40.71219906,-73.97948148,17560,Subscriber,1985,1
757,2013-06-01 18:19:41,2013-06-01 18:32:18,345,W 13 St & 6 Ave,40.73649403,-73.99704374,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,18758,Customer,0,0
1796,2013-06-01 18:19:42,2013-06-01 18:49:38,285,Broadway & E 14 St,40.73454567,-73.99074142,448,W 37 St & 10 Ave,40.75660359,-73.9979009,20174,Subscriber,1973,1
1681,2013-06-01 18:19:43,2013-06-01 18:47:44,337,Old Slip & Front St,40.7037992,-74.00838676,501,FDR Drive & E 35 St,40.744219,-73.97121214,15538,Customer,0,0
679,2013-06-01 18:19:51,2013-06-01 18:31:10,447,8 Ave & W 52 St,40.76370739,-73.9851615,314,Cadman Plaza West & Montague St,40.69383,-73.990539,18957,Customer,0,0
956,2013-06-01 18:19:56,2013-06-01 18:35:52,509,9 Ave & W 22 St,40.7454973,-74.00197139,326,E 11 St & 1 Ave,40.72953837,-73.98426726,15078,Subscriber,1954,1
234,2013-06-01 18:20:04,2013-06-01 18:23:58,294,Washington Square E,40.73049393,-73.9957214,0,,,,14641,Subscriber,1971,1
956,2013-06-01 18:20:10,2013-06-01 18:36:06,349,Rivington St & Ridge St,40.71850211,-73.98329859,532,S 5 Pl & S 5 St,40.710451,-73.960876,19156,Customer,0,0
861,2013-06-01 18:20:21,2013-06-01 18:34:42,497,E 17 St & Broadway,40.73704984,-73.99009296,247,Perry St & Bleecker St,40.73535398,-74.00483091,17319,Customer,0,0
1163,2013-06-01 18:20:41,2013-06-01 18:40:04,127,Barrow St & Hudson St,40.73172428,-74.00674436,498,Broadway & W 32 St,40.74854862,-73.98808416,18983,Customer,0,0
637,2013-06-01 18:20:46,2013-06-01 18:31:23,511,E 14 St & Avenue B,40.72938685,-73.97772429,511,E 14 St & Avenue B,40.72938685,-73.97772429,19117,Customer,0,0
1154,2013-06-01 18:20:47,2013-06-01 18:40:01,127,Barrow St & Hudson St,40.73172428,-74.00674436,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19285,Customer,0,0
3670,2013-06-01 18:20:50,2013-06-01 19:22:00,332,Cherry St,40.71219906,-73.97948148,468,Broadway & W 56 St,40.7652654,-73.98192338,19240,Subscriber,1976,1
417,2013-06-01 18:21:10,2013-06-01 18:28:07,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,382,University Pl & E 14 St,40.73492695,-73.99200509,14862,Customer,0,0
833,2013-06-01 18:21:12,2013-06-01 18:35:05,311,Norfolk St & Broome St,40.7172274,-73.98802084,532,S 5 Pl & S 5 St,40.710451,-73.960876,16478,Customer,0,0
1521,2013-06-01 18:21:17,2013-06-01 18:46:38,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,233,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,19566,Customer,0,0
397,2013-06-01 18:21:18,2013-06-01 18:27:55,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,459,W 20 St & 11 Ave,40.746745,-74.007756,17172,Customer,0,0
660,2013-06-01 18:21:27,2013-06-01 18:32:27,223,W 13 St & 7 Ave,40.73781509,-73.99994661,0,,,,19389,Subscriber,1967,1
823,2013-06-01 18:21:32,2013-06-01 18:35:15,311,Norfolk St & Broome St,40.7172274,-73.98802084,532,S 5 Pl & S 5 St,40.710451,-73.960876,20275,Customer,0,0
856,2013-06-01 18:21:33,2013-06-01 18:35:49,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,150,E 2 St & Avenue C,40.7208736,-73.98085795,20220,Subscriber,1963,1
1904,2013-06-01 18:21:37,2013-06-01 18:53:21,303,Mercer St & Spring St,40.72362738,-73.99949601,72,W 52 St & 11 Ave,40.76727216,-73.99392888,15539,Subscriber,1981,1
1516,2013-06-01 18:21:38,2013-06-01 18:46:54,362,Broadway & W 37 St,40.75172632,-73.98753523,0,,,,16014,Customer,0,0
805,2013-06-01 18:21:42,2013-06-01 18:35:07,495,W 47 St & 10 Ave,40.76269882,-73.99301222,0,,,,17860,Subscriber,1947,1
2337,2013-06-01 18:21:46,2013-06-01 19:00:43,164,E 47 St & 2 Ave,40.75323098,-73.97032517,504,1 Ave & E 16 St,40.73221853,-73.98165557,20255,Customer,0,0
365,2013-06-01 18:21:48,2013-06-01 18:27:53,229,Great Jones St,40.72743423,-73.99379025,509,9 Ave & W 22 St,40.7454973,-74.00197139,19643,Customer,0,0
1150,2013-06-01 18:21:56,2013-06-01 18:41:06,456,E 53 St & Madison Ave,40.7597108,-73.97402311,474,5 Ave & E 29 St,40.7451677,-73.98683077,20274,Customer,0,0
1489,2013-06-01 18:22:03,2013-06-01 18:46:52,432,E 7 St & Avenue A,40.72621788,-73.98379855,79,Franklin St & W Broadway,40.71911552,-74.00666661,18491,Customer,0,0
284,2013-06-01 18:22:13,2013-06-01 18:26:57,361,Allen St & Hester St,40.71605866,-73.99190759,350,Clinton St & Grand St,40.71559509,-73.9870295,16213,Subscriber,1992,2
893,2013-06-01 18:22:15,2013-06-01 18:37:08,225,W 14 St & The High Line,40.74195138,-74.00803013,377,6 Ave & Canal St,40.72243797,-74.00566443,18822,Customer,0,0
2258,2013-06-01 18:22:18,2013-06-01 18:59:56,164,E 47 St & 2 Ave,40.75323098,-73.97032517,504,1 Ave & E 16 St,40.73221853,-73.98165557,18966,Customer,0,0
1193,2013-06-01 18:22:24,2013-06-01 18:42:17,238,Bank St & Washington St,40.7361967,-74.00859207,432,E 7 St & Avenue A,40.72621788,-73.98379855,19097,Customer,0,0
747,2013-06-01 18:22:26,2013-06-01 18:34:53,368,Carmine St & 6 Ave,40.73038599,-74.00214988,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,17399,Subscriber,1984,2
1466,2013-06-01 18:22:30,2013-06-01 18:46:56,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,225,W 14 St & The High Line,40.74195138,-74.00803013,18616,Customer,0,0
946,2013-06-01 18:22:33,2013-06-01 18:38:19,150,E 2 St & Avenue C,40.7208736,-73.98085795,0,,,,19445,Subscriber,1966,1
1553,2013-06-01 18:22:37,2013-06-01 18:48:30,478,11 Ave & W 41 St,40.76030096,-73.99884222,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,16002,Customer,0,0
1540,2013-06-01 18:22:39,2013-06-01 18:48:19,362,Broadway & W 37 St,40.75172632,-73.98753523,404,9 Ave & W 14 St,40.7405826,-74.00550867,19317,Customer,0,0
7400,2013-06-01 18:22:40,2013-06-01 20:26:00,459,W 20 St & 11 Ave,40.746745,-74.007756,530,11 Ave & W 59 St,40.771522,-73.990541,17152,Subscriber,1958,1
2155,2013-06-01 18:22:46,2013-06-01 18:58:41,2012,E 27 St & 1 Ave,40.739445,-73.976806,225,W 14 St & The High Line,40.74195138,-74.00803013,15058,Customer,0,0
1508,2013-06-01 18:22:47,2013-06-01 18:47:55,478,11 Ave & W 41 St,40.76030096,-73.99884222,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,17329,Customer,0,0
1086,2013-06-01 18:22:49,2013-06-01 18:40:55,72,W 52 St & 11 Ave,40.76727216,-73.99392888,474,5 Ave & E 29 St,40.7451677,-73.98683077,15353,Customer,0,0
61,2013-06-01 18:22:56,2013-06-01 18:23:57,458,11 Ave & W 27 St,40.751396,-74.005226,458,11 Ave & W 27 St,40.751396,-74.005226,15987,Subscriber,1991,1
908,2013-06-01 18:22:56,2013-06-01 18:38:04,291,Madison St & Montgomery St,40.713126,-73.984844,307,Canal St & Rutgers St,40.71427487,-73.98990025,20315,Customer,0,0
1841,2013-06-01 18:22:58,2013-06-01 18:53:39,468,Broadway & W 56 St,40.7652654,-73.98192338,247,Perry St & Bleecker St,40.73535398,-74.00483091,19563,Customer,0,0
901,2013-06-01 18:22:59,2013-06-01 18:38:00,291,Madison St & Montgomery St,40.713126,-73.984844,307,Canal St & Rutgers St,40.71427487,-73.98990025,18823,Customer,0,0
2406,2013-06-01 18:23:03,2013-06-01 19:03:09,2000,Front St & Washington St,40.70255088,-73.98940236,301,E 2 St & Avenue B,40.72217444,-73.98368779,16966,Customer,0,0
2498,2013-06-01 18:23:10,2013-06-01 19:04:48,223,W 13 St & 7 Ave,40.73781509,-73.99994661,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,17022,Subscriber,1990,0
856,2013-06-01 18:23:27,2013-06-01 18:37:43,225,W 14 St & The High Line,40.74195138,-74.00803013,294,Washington Square E,40.73049393,-73.9957214,17386,Subscriber,1981,1
748,2013-06-01 18:23:32,2013-06-01 18:36:00,484,W 44 St & 5 Ave,40.75500254,-73.98014437,444,Broadway & W 24 St,40.7423543,-73.98915076,16010,Customer,0,0
1124,2013-06-01 18:23:40,2013-06-01 18:42:24,528,2 Ave & E 31 St,40.74290902,-73.97706058,383,Greenwich Ave & Charles St,40.735238,-74.000271,14945,Customer,0,0
949,2013-06-01 18:23:43,2013-06-01 18:39:32,164,E 47 St & 2 Ave,40.75323098,-73.97032517,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17661,Customer,0,0
1364,2013-06-01 18:23:47,2013-06-01 18:46:31,427,Bus Slip & State St,40.701907,-74.013942,511,E 14 St & Avenue B,40.72938685,-73.97772429,20310,Customer,0,0
1684,2013-06-01 18:23:49,2013-06-01 18:51:53,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,268,Howard St & Centre St,40.71910537,-73.99973337,18799,Subscriber,1949,1
498,2013-06-01 18:23:57,2013-06-01 18:32:15,368,Carmine St & 6 Ave,40.73038599,-74.00214988,303,Mercer St & Spring St,40.72362738,-73.99949601,19861,Subscriber,1956,2
1097,2013-06-01 18:24:01,2013-06-01 18:42:18,528,2 Ave & E 31 St,40.74290902,-73.97706058,383,Greenwich Ave & Charles St,40.735238,-74.000271,18493,Customer,0,0
2306,2013-06-01 18:24:04,2013-06-01 19:02:30,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,265,Stanton St & Chrystie St,40.72229346,-73.99147535,20215,Customer,0,0
1661,2013-06-01 18:24:09,2013-06-01 18:51:50,473,Rivington St & Chrystie St,40.72110063,-73.9919254,0,,,,15129,Customer,0,0
1202,2013-06-01 18:24:15,2013-06-01 18:44:17,533,Broadway & W 38 St,40.75299641,-73.98721619,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,16118,Customer,0,0
2909,2013-06-01 18:24:18,2013-06-01 19:12:47,79,Franklin St & W Broadway,40.71911552,-74.00666661,128,MacDougal St & Prince St,40.72710258,-74.00297088,15419,Subscriber,1991,1
1053,2013-06-01 18:24:22,2013-06-01 18:41:55,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,326,E 11 St & 1 Ave,40.72953837,-73.98426726,17902,Customer,0,0
1183,2013-06-01 18:24:35,2013-06-01 18:44:18,534,Water - Whitehall Plaza,40.70255065,-74.0127234,491,E 24 St & Park Ave S,40.74096374,-73.98602213,18874,Customer,0,0
536,2013-06-01 18:24:35,2013-06-01 18:33:31,257,Lispenard St & Broadway,40.71939226,-74.00247214,448,W 37 St & 10 Ave,40.75660359,-73.9979009,17998,Customer,0,0
1338,2013-06-01 18:24:36,2013-06-01 18:46:54,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,459,W 20 St & 11 Ave,40.746745,-74.007756,19423,Customer,0,0
2106,2013-06-01 18:24:43,2013-06-01 18:59:49,465,Broadway & W 41 St,40.75513557,-73.98658032,497,E 17 St & Broadway,40.73704984,-73.99009296,18641,Customer,0,0
1794,2013-06-01 18:24:52,2013-06-01 18:54:46,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,143,Clinton St & Joralemon St,40.69239502,-73.99337909,16559,Subscriber,1987,1
979,2013-06-01 18:24:57,2013-06-01 18:41:16,500,Broadway & W 51 St,40.76228826,-73.98336183,500,Broadway & W 51 St,40.76228826,-73.98336183,18372,Customer,0,0
2337,2013-06-01 18:24:58,2013-06-01 19:03:55,223,W 13 St & 7 Ave,40.73781509,-73.99994661,532,S 5 Pl & S 5 St,40.710451,-73.960876,17622,Subscriber,1967,1
1123,2013-06-01 18:25:02,2013-06-01 18:43:45,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,363,West Thames St,40.70834698,-74.01713445,19325,Subscriber,1950,1
740,2013-06-01 18:25:04,2013-06-01 18:37:24,225,W 14 St & The High Line,40.74195138,-74.00803013,377,6 Ave & Canal St,40.72243797,-74.00566443,15747,Customer,0,0
2060,2013-06-01 18:25:14,2013-06-01 18:59:34,465,Broadway & W 41 St,40.75513557,-73.98658032,0,,,,17030,Customer,0,0
5768,2013-06-01 18:25:18,2013-06-01 20:01:26,304,Broadway & Battery Pl,40.70463334,-74.01361706,304,Broadway & Battery Pl,40.70463334,-74.01361706,17312,Customer,0,0
1326,2013-06-01 18:25:19,2013-06-01 18:47:25,545,E 23 St & 1 Ave,40.736502,-73.97809472,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16900,Customer,0,0
1020,2013-06-01 18:25:29,2013-06-01 18:42:29,546,E 30 St & Park Ave S,40.74444921,-73.98303529,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16241,Subscriber,1958,2
1822,2013-06-01 18:25:38,2013-06-01 18:56:00,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19790,Customer,0,0
2116,2013-06-01 18:25:39,2013-06-01 19:00:55,2004,6 Ave & Broome St,40.724399,-74.004704,225,W 14 St & The High Line,40.74195138,-74.00803013,20085,Customer,0,0
724,2013-06-01 18:25:41,2013-06-01 18:37:45,311,Norfolk St & Broome St,40.7172274,-73.98802084,3014,3969.TEMP (Bike The Branches - Central Branch),40.722852,-73.959114,19257,Customer,0,0
541,2013-06-01 18:25:48,2013-06-01 18:34:49,2000,Front St & Washington St,40.70255088,-73.98940236,391,Clark St & Henry St,40.69760127,-73.99344559,14983,Subscriber,1984,1
183,2013-06-01 18:25:58,2013-06-01 18:29:01,265,Stanton St & Chrystie St,40.72229346,-73.99147535,401,Allen St & Rivington St,40.72019576,-73.98997825,19315,Subscriber,1976,1
2079,2013-06-01 18:26:00,2013-06-01 19:00:39,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,20194,Subscriber,1973,2
1271,2013-06-01 18:26:12,2013-06-01 18:47:23,480,W 53 St & 10 Ave,40.76669671,-73.99061728,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17705,Customer,0,0
1801,2013-06-01 18:26:12,2013-06-01 18:56:13,477,W 41 St & 8 Ave,40.75640548,-73.9900262,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16068,Customer,0,0
955,2013-06-01 18:26:16,2013-06-01 18:42:11,360,William St & Pine St,40.70717936,-74.00887308,0,,,,14880,Subscriber,1970,1
2210,2013-06-01 18:26:22,2013-06-01 19:03:12,531,Forsyth St & Broome St,40.71893904,-73.99266288,346,Bank St & Hudson St,40.73652889,-74.00618026,16972,Subscriber,1981,1
272,2013-06-01 18:26:41,2013-06-01 18:31:13,168,W 18 St & 6 Ave,40.73971301,-73.99456405,505,6 Ave & W 33 St,40.74901271,-73.98848395,17658,Subscriber,1968,1
1183,2013-06-01 18:26:42,2013-06-01 18:46:25,2000,Front St & Washington St,40.70255088,-73.98940236,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,15979,Customer,0,0
1679,2013-06-01 18:26:44,2013-06-01 18:54:43,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,143,Clinton St & Joralemon St,40.69239502,-73.99337909,18172,Subscriber,1972,1
1858,2013-06-01 18:26:45,2013-06-01 18:57:43,430,York St & Jay St,40.7014851,-73.98656928,430,York St & Jay St,40.7014851,-73.98656928,20030,Customer,0,0
1222,2013-06-01 18:26:47,2013-06-01 18:47:09,224,Spruce St & Nassau St,40.71146364,-74.00552427,406,Hicks St & Montague St,40.69512845,-73.99595065,17437,Subscriber,1974,2
1733,2013-06-01 18:26:52,2013-06-01 18:55:45,485,W 37 St & 5 Ave,40.75038009,-73.98338988,453,W 22 St & 8 Ave,40.74475148,-73.99915362,15825,Subscriber,1944,1
1037,2013-06-01 18:26:57,2013-06-01 18:44:14,511,E 14 St & Avenue B,40.72938685,-73.97772429,459,W 20 St & 11 Ave,40.746745,-74.007756,15367,Subscriber,1985,1
1176,2013-06-01 18:26:58,2013-06-01 18:46:34,2000,Front St & Washington St,40.70255088,-73.98940236,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,18467,Customer,0,0
1598,2013-06-01 18:26:59,2013-06-01 18:53:37,435,W 21 St & 6 Ave,40.74173969,-73.99415556,401,Allen St & Rivington St,40.72019576,-73.98997825,19591,Customer,0,0
1360,2013-06-01 18:26:59,2013-06-01 18:49:39,468,Broadway & W 56 St,40.7652654,-73.98192338,423,W 54 St & 9 Ave,40.76584941,-73.98690506,18212,Customer,0,0
1708,2013-06-01 18:27:05,2013-06-01 18:55:33,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,143,Clinton St & Joralemon St,40.69239502,-73.99337909,15890,Subscriber,1969,2
2524,2013-06-01 18:27:13,2013-06-01 19:09:17,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,16865,Subscriber,1984,2
636,2013-06-01 18:27:16,2013-06-01 18:37:52,347,Greenwich St & W Houston St,40.728846,-74.008591,426,West St & Chambers St,40.71754834,-74.01322069,17039,Subscriber,1971,1
1792,2013-06-01 18:27:31,2013-06-01 18:57:23,430,York St & Jay St,40.7014851,-73.98656928,430,York St & Jay St,40.7014851,-73.98656928,18879,Customer,0,0
1112,2013-06-01 18:27:58,2013-06-01 18:46:30,534,Water - Whitehall Plaza,40.70255065,-74.0127234,458,11 Ave & W 27 St,40.751396,-74.005226,15505,Customer,0,0
1743,2013-06-01 18:28:02,2013-06-01 18:57:05,514,12 Ave & W 40 St,40.76087502,-74.00277668,514,12 Ave & W 40 St,40.76087502,-74.00277668,15223,Customer,0,0
1740,2013-06-01 18:28:04,2013-06-01 18:57:04,514,12 Ave & W 40 St,40.76087502,-74.00277668,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15646,Customer,0,0
1518,2013-06-01 18:28:10,2013-06-01 18:53:28,468,Broadway & W 56 St,40.7652654,-73.98192338,525,W 34 St & 11 Ave,40.75594159,-74.0021163,17655,Customer,0,0
